70-01-01/03-00-00.000,emp,emp,emp,emp,emp,emp,emp,emp
24-01-23/20-12-50.731,7.422,7.424,5.9,23.7,26.53,26.54,4.495,10.274
24-01-23/20-12-52.963,7.419,7.421,3.6,15.0,26.53,26.54,3.914,12.781
24-01-23/20-12-56.069,7.419,7.421,3.6,10.2,26.53,26.54,3.914,11.336
24-01-23/20-12-59.833,7.418,7.421,10.1,2.6,26.53,26.54,6.301,57.168
24-01-23/20-13-02.467,7.419,7.421,6.4,2.6,26.53,26.54,6.301,74.487
24-01-23/20-13-06.012,7.416,7.418,5.4,8.9,26.52,26.53,1.463,83.573
24-01-23/20-13-08.698,7.417,7.418,7.7,9.9,26.52,26.53,1.463,87.343
24-01-23/20-13-11.913,7.415,7.416,0.7,5.3,26.51,26.52,25.395,18.299
24-01-23/20-13-14.255,7.415,7.419,22.3,53.4,26.51,26.52,26.763,20.916
24-01-23/20-13-17.739,7.415,7.416,0.7,13.9,26.51,26.52,16.344,18.424
24-01-23/20-13-20.625,7.413,7.416,7.2,17.6,26.51,26.52,11.081,43.396
24-01-23/20-13-24.037,7.414,7.416,12.5,16.5,26.51,26.52,11.768,73.576
24-01-23/20-13-26.776,7.414,7.417,32.7,35.6,26.51,26.52,11.230,73.611
24-01-23/20-13-29.727,7.414,7.416,7.9,69.4,26.51,26.52,3.439,74.682
24-01-23/20-13-32.997,7.412,7.414,4.7,12.5,26.51,26.52,2.842,142.650
24-01-23/20-13-35.746,7.413,7.415,12.5,44.4,26.51,26.52,11.349,119.321
24-01-23/20-13-39.033,7.416,7.418,40.3,14.2,26.52,26.53,22.692,41.399
24-01-23/20-13-41.581,7.416,7.418,40.3,14.2,26.52,26.53,21.024,41.032
24-01-23/20-13-44.815,7.419,7.422,6.4,32.9,26.53,26.54,34.019,51.490
24-01-23/20-13-47.905,7.420,7.424,29.7,8.8,26.54,26.55,14.986,113.644
24-01-23/20-13-50.045,7.421,7.423,8.3,0.2,26.54,26.55,1.411,113.644
24-01-23/20-13-53.478,7.421,7.423,8.3,0.2,26.53,26.54,53.993,9.567
24-01-23/20-13-56.577,7.421,7.424,14.7,32.9,26.53,26.54,59.839,28.896
24-01-23/20-13-59.714,7.422,7.425,26.2,21.2,26.54,26.55,42.774,49.947
24-01-23/20-14-02.710,7.422,7.425,26.2,19.4,26.55,26.56,5.783,49.127
24-01-23/20-14-05.296,7.422,7.425,42.1,19.4,26.55,26.56,6.007,49.127
24-01-23/20-14-08.884,7.424,7.425,52.8,13.9,26.55,26.56,0.224,45.296
24-01-23/20-14-11.315,7.424,7.426,55.4,1.5,26.55,26.56,0.224,28.439
24-01-23/20-14-14.676,7.425,7.426,5.3,1.5,26.54,26.55,29.774,6.654
24-01-23/20-14-17.623,7.425,7.427,26.7,1.0,26.54,26.55,12.683,6.386
24-01-23/20-14-20.789,7.424,7.425,16.3,23.7,26.54,26.55,12.683,8.169
24-01-23/20-14-23.761,7.425,7.427,5.3,1.9,26.54,26.55,16.986,7.051
24-01-23/20-14-26.245,7.425,7.428,5.3,7.1,26.54,26.55,16.986,6.523
24-01-23/20-14-30.010,7.426,7.428,4.7,7.1,26.54,26.55,10.721,7.904
24-01-23/20-14-32.152,7.425,7.427,32.0,2.0,26.54,26.55,10.721,6.649
24-01-23/20-14-35.191,7.426,7.428,7.6,7.0,26.54,26.55,11.069,6.649
24-01-23/20-14-37.706,7.424,7.426,7.9,50.5,26.54,26.55,5.419,8.702
24-01-23/20-14-41.593,7.423,7.425,6.6,6.8,26.54,26.55,6.806,9.082
24-01-23/20-14-44.278,7.422,7.424,7.5,12.5,26.54,26.55,5.419,11.217
24-01-23/20-14-46.587,7.422,7.424,14.5,12.5,26.54,26.55,5.419,10.221
24-01-23/20-14-50.853,7.422,7.424,6.6,64.7,26.54,26.55,5.419,9.164
24-01-23/20-14-53.624,7.421,7.422,9.3,5.3,26.54,26.55,20.039,28.761
24-01-23/20-14-56.729,7.421,7.423,9.3,45.1,26.54,26.55,6.464,30.399
24-01-23/20-14-59.533,7.419,7.421,3.1,5.3,26.53,26.54,64.433,5.149
24-01-23/20-15-02.738,7.419,7.421,3.1,5.3,26.54,26.55,14.321,69.771
24-01-23/20-15-05.789,7.416,7.419,61.8,44.9,26.53,26.54,1.416,33.336
24-01-23/20-15-07.971,7.416,7.418,1.3,13.4,26.52,26.53,19.232,13.069
24-01-23/20-15-11.341,7.417,7.419,8.4,20.2,26.52,26.53,6.265,8.919
24-01-23/20-15-14.736,7.415,7.416,2.9,34.0,26.52,26.53,67.624,36.875
24-01-23/20-15-17.529,7.412,7.414,1.7,36.2,26.52,26.53,3.270,39.676
24-01-23/20-15-20.808,7.409,7.411,22.1,53.1,26.51,26.52,12.788,18.099
24-01-23/20-15-23.848,7.408,7.409,28.4,21.9,26.50,26.51,13.431,6.599
24-01-23/20-15-26.972,7.410,7.412,22.0,41.4,26.51,26.52,41.656,23.901
24-01-23/20-15-29.590,7.411,7.412,23.6,41.4,26.51,26.52,39.776,34.294
24-01-23/20-15-32.984,7.418,7.420,20.2,20.2,26.53,26.54,70.235,9.613
24-01-23/20-15-35.813,7.417,7.418,3.4,23.7,26.53,26.54,8.199,7.918
24-01-23/20-15-38.501,7.415,7.417,21.9,11.2,26.53,26.54,7.421,9.077
24-01-23/20-15-42.029,7.417,7.420,6.7,2.8,26.53,26.54,12.142,8.528
24-01-23/20-15-44.647,7.415,7.417,2.9,12.5,26.53,26.54,8.601,8.528
24-01-23/20-15-47.561,7.415,7.417,2.9,38.0,26.53,26.54,8.601,8.528
24-01-23/20-15-50.611,7.411,7.414,6.9,49.8,26.53,26.54,8.601,8.528
24-01-23/20-15-52.664,7.411,7.414,6.9,49.8,26.53,26.54,18.941,8.528
24-01-23/20-15-56.348,7.413,7.414,5.3,1.5,26.53,26.54,18.941,9.215
24-01-23/20-15-59.583,7.418,7.419,25.5,8.7,26.54,26.55,50.068,53.603
24-01-23/20-16-02.615,7.418,7.419,25.5,8.7,26.54,26.55,50.069,53.603
24-01-23/20-16-05.568,7.418,7.419,25.5,8.7,26.54,26.55,25.910,53.603
24-01-23/20-16-08.707,7.416,7.417,22.1,0.8,26.54,26.55,13.645,66.121
24-01-23/20-16-11.284,7.417,7.419,1.9,22.2,26.53,26.54,5.471,20.554
24-01-23/20-16-14.889,7.417,7.418,1.9,13.4,26.53,26.54,5.471,11.785
24-01-23/20-16-17.529,7.417,7.418,3.3,13.4,26.53,26.54,11.123,11.785
24-01-23/20-16-20.576,7.416,7.417,0.1,13.4,26.53,26.54,5.471,11.785
24-01-23/20-16-23.878,7.408,7.409,25.6,13.4,26.51,26.52,14.506,9.250
24-01-23/20-16-26.554,7.406,7.408,25.8,13.4,26.50,26.51,0.802,20.260
24-01-23/20-16-29.236,7.406,7.408,27.7,13.4,26.50,26.51,1.544,23.392
24-01-23/20-16-32.992,7.405,7.406,5.0,5.3,26.50,26.51,15.083,9.391
24-01-23/20-16-35.770,7.404,7.407,46.1,21.3,26.50,26.51,2.821,47.830
24-01-23/20-16-38.791,7.404,7.406,8.4,0.1,26.49,26.50,2.567,19.090
24-01-23/20-16-41.649,7.402,7.404,3.6,6.1,26.48,26.49,58.882,14.703
24-01-23/20-16-44.584,7.403,7.404,5.3,0.8,26.47,26.48,75.170,0.778
24-01-23/20-16-47.663,7.403,7.404,6.3,0.8,26.48,26.49,2.002,87.533
24-01-23/20-16-50.901,7.401,7.404,18.2,9.1,26.48,26.49,0.413,96.033
24-01-23/20-16-53.309,7.401,7.404,18.2,35.4,26.48,26.49,9.421,90.828
24-01-23/20-16-56.853,7.398,7.401,34.2,27.5,26.47,26.48,9.862,29.096
24-01-23/20-16-59.718,7.398,7.401,34.2,39.6,26.47,26.48,11.812,32.541
24-01-23/20-17-02.795,7.400,7.401,2.4,28.6,26.47,26.48,14.525,22.336
24-01-23/20-17-05.412,7.400,7.401,41.4,5.1,26.48,26.49,41.324,2.033
24-01-23/20-17-08.349,7.400,7.401,41.4,1.1,26.48,26.49,40.569,2.033
24-01-23/20-17-11.012,7.400,7.401,41.4,1.1,26.48,26.49,40.569,7.053
24-01-23/20-17-14.692,7.403,7.404,33.6,25.5,26.49,26.50,30.729,0.377
24-01-23/20-17-17.807,7.406,7.408,3.3,5.4,26.50,26.51,0.754,59.385
24-01-23/20-17-20.953,7.406,7.408,3.3,5.4,26.49,26.50,26.083,0.199
24-01-23/20-17-23.722,7.404,7.407,5.3,18.9,26.49,26.50,22.326,14.089
24-01-23/20-17-26.711,7.404,7.407,5.3,4.8,26.49,26.50,22.722,9.713
24-01-23/20-17-29.507,7.406,7.407,25.5,1.5,26.49,26.50,35.930,2.833
24-01-23/20-17-32.980,7.406,7.407,25.5,1.5,26.49,26.50,66.648,2.833
24-01-23/20-17-36.054,7.401,7.404,22.0,6.9,26.48,26.49,34.437,7.350
24-01-23/20-17-38.892,7.401,7.404,2.0,6.9,26.48,26.49,32.087,8.297
24-01-23/20-17-41.728,7.401,7.404,2.0,6.9,26.48,26.49,32.281,10.392
24-01-23/20-17-42.548,7.401,7.404,2.8,34.4,26.48,26.49,32.281,13.544
24-01-23/20-17-46.796,7.401,7.404,7.9,32.7,26.48,26.49,30.401,12.052
24-01-23/20-17-50.887,7.401,7.403,18.4,1.4,26.48,26.49,21.647,9.149
24-01-23/20-17-53.444,7.402,7.403,51.6,1.4,26.48,26.49,25.813,9.149
24-01-23/20-17-55.352,7.405,7.407,26.7,1.5,26.48,26.49,31.271,0.003
24-01-23/20-17-59.631,7.405,7.407,26.7,1.5,26.48,26.49,35.827,0.003
24-01-23/20-18-02.945,7.405,7.407,26.7,1.5,26.49,26.50,7.948,54.694
24-01-23/20-18-05.982,7.400,7.401,0.8,5.1,26.48,26.49,25.828,33.402
24-01-23/20-18-08.845,7.400,7.402,26.3,25.0,26.48,26.49,25.225,23.678
24-01-23/20-18-11.844,7.398,7.402,73.1,46.5,26.47,26.48,23.967,31.641
24-01-23/20-18-14.914,7.399,7.401,1.3,5.1,26.47,26.48,24.952,24.261
24-01-23/20-18-16.697,7.399,7.403,2.1,35.2,26.47,26.48,25.987,25.430
24-01-23/20-18-20.415,7.400,7.403,18.7,20.0,26.47,26.48,26.833,23.487
24-01-23/20-18-23.339,7.400,7.403,6.7,20.0,26.47,26.48,30.644,9.423
24-01-23/20-18-26.559,7.402,7.404,59.6,55.1,26.47,26.48,30.676,3.002
24-01-23/20-18-29.830,7.401,7.402,5.1,17.2,26.47,26.48,25.891,16.803
24-01-23/20-18-32.804,7.400,7.402,43.8,17.2,26.47,26.48,25.875,36.617
24-01-23/20-18-35.619,7.399,7.401,8.6,5.1,26.47,26.48,25.638,36.629
24-01-23/20-18-38.740,7.399,7.402,28.0,5.1,26.47,26.48,26.462,36.629
24-01-23/20-18-41.226,7.403,7.404,57.8,109.5,26.47,26.48,29.372,28.871
24-01-23/20-18-45.071,7.407,7.408,2.1,28.1,26.47,26.48,54.192,1.613
24-01-23/20-18-48.042,7.407,7.408,2.1,28.1,26.47,26.48,50.039,15.503
24-01-23/20-18-50.932,7.405,7.407,21.6,19.6,26.47,26.48,32.145,15.503
24-01-23/20-18-53.931,7.403,7.404,0.8,5.1,26.47,26.48,24.373,21.230
24-01-23/20-18-56.660,7.404,7.406,25.3,9.8,26.47,26.48,31.892,1.675
24-01-23/20-18-58.868,7.404,7.406,25.3,9.8,26.47,26.48,32.932,3.431
24-01-23/20-19-01.742,7.406,7.408,41.8,12.4,26.47,26.48,29.188,11.189
24-01-23/20-19-04.777,7.407,7.408,6.6,12.4,26.47,26.48,33.171,6.150
24-01-23/20-19-07.808,7.407,7.408,6.6,13.7,26.47,26.48,32.330,6.150
24-01-23/20-19-11.758,7.409,7.410,24.1,30.4,26.48,26.49,19.090,12.182
24-01-23/20-19-14.759,7.408,7.410,20.2,30.4,26.48,26.49,19.090,12.182
24-01-23/20-19-17.973,7.407,7.410,22.2,30.4,26.48,26.49,7.009,13.736
24-01-23/20-19-20.645,7.412,7.413,0.7,27.4,26.49,26.50,35.227,2.759
24-01-23/20-19-23.527,7.412,7.413,0.7,17.6,26.49,26.50,35.604,12.564
24-01-23/20-19-26.504,7.412,7.413,0.7,5.1,26.49,26.50,64.457,4.806
24-01-23/20-19-29.612,7.411,7.412,3.1,24.3,26.49,26.50,60.026,12.564
24-01-23/20-19-32.132,7.410,7.413,19.5,7.7,26.49,26.50,63.783,5.397
24-01-23/20-19-35.701,7.412,7.413,108.9,1.5,26.50,26.51,48.796,2.951
24-01-23/20-19-38.521,7.414,7.415,28.0,12.6,26.50,26.51,45.040,2.951
24-01-23/20-19-41.913,7.414,7.415,28.0,14.2,26.50,26.51,45.794,6.430
24-01-23/20-19-44.011,7.414,7.415,29.3,14.2,26.50,26.51,44.096,34.177
24-01-23/20-19-47.581,7.412,7.414,12.5,5.1,26.49,26.50,5.844,38.127
24-01-23/20-19-50.929,7.413,7.414,12.5,26.6,26.49,26.50,5.844,21.533
24-01-23/20-19-53.714,7.412,7.414,140.9,26.6,26.49,26.50,16.139,15.872
24-01-23/20-19-56.931,7.412,7.414,140.9,26.6,26.49,26.50,16.139,15.872
24-01-23/20-19-59.624,7.412,7.414,120.7,56.9,26.49,26.50,16.139,15.872
24-01-23/20-20-02.904,7.410,7.411,3.9,1.5,26.49,26.50,10.671,21.533
24-01-23/20-20-05.843,7.412,7.414,12.4,26.6,26.50,26.51,29.728,17.074
24-01-23/20-20-08.343,7.412,7.414,32.6,26.6,26.50,26.51,29.728,3.558
24-01-23/20-20-11.960,7.419,7.420,2.9,0.1,26.51,26.52,32.782,5.181
24-01-23/20-20-13.838,7.420,7.422,32.7,10.8,26.52,26.53,25.760,127.003
24-01-23/20-20-18.059,7.419,7.421,20.2,12.5,26.52,26.53,9.540,146.681
24-01-23/20-20-20.843,7.420,7.422,1.9,10.8,26.52,26.53,5.615,106.129
24-01-23/20-20-23.762,7.426,7.429,24.5,1.8,26.52,26.53,14.352,6.841
24-01-23/20-20-25.807,7.426,7.429,44.9,1.8,26.53,26.54,14.094,6.496
24-01-23/20-20-29.918,7.431,7.433,33.4,104.0,26.54,26.55,15.410,19.833
24-01-23/20-20-33.062,7.433,7.434,0.6,78.4,26.55,26.56,19.841,26.090
24-01-23/20-20-35.333,7.432,7.434,15.8,11.0,26.55,26.56,12.679,25.298
24-01-23/20-20-38.427,7.429,7.433,22.4,7.1,26.55,26.56,4.837,45.877
24-01-23/20-20-41.688,7.429,7.432,7.4,6.7,26.54,26.55,41.540,11.044
24-01-23/20-20-44.667,7.433,7.435,6.3,12.5,26.54,26.55,54.529,3.273
24-01-23/20-20-47.710,7.433,7.436,26.4,41.8,26.55,26.56,12.672,6.105
24-01-23/20-20-51.099,7.435,7.438,10.5,8.6,26.55,26.56,8.920,6.105
24-01-23/20-20-53.957,7.432,7.436,65.2,12.0,26.55,26.56,1.885,32.107
24-01-23/20-20-56.799,7.433,7.436,5.1,1.9,26.54,26.55,58.591,13.581
24-01-23/20-20-59.593,7.435,7.436,17.3,17.6,26.54,26.55,42.022,5.650
24-01-23/20-21-02.621,7.434,7.435,5.1,0.1,26.55,26.56,0.870,86.173
24-01-23/20-21-05.184,7.434,7.435,5.1,0.1,26.54,26.55,41.030,37.532
24-01-23/20-21-08.815,7.432,7.435,6.6,5.2,26.54,26.55,52.972,13.582
24-01-23/20-21-11.985,7.427,7.429,12.5,5.1,26.52,26.53,35.203,6.032
24-01-23/20-21-14.858,7.433,7.436,6.6,13.6,26.55,26.56,4.477,82.634
24-01-23/20-21-17.715,7.434,7.437,25.2,70.5,26.55,26.56,4.477,30.364
24-01-23/20-21-20.579,7.435,7.437,24.0,41.9,26.55,26.56,4.477,8.968
24-01-23/20-21-23.313,7.435,7.437,11.0,49.7,26.55,26.56,4.477,8.968
24-01-23/20-21-26.769,7.432,7.436,21.3,41.8,26.55,26.56,4.477,8.591
24-01-23/20-21-29.688,7.437,7.439,5.1,11.6,26.55,26.56,10.323,0.684
24-01-23/20-21-33.032,7.445,7.446,15.5,13.7,26.56,26.57,22.741,20.999
24-01-23/20-21-35.150,7.441,7.444,20.1,64.4,26.58,26.59,29.801,51.435
24-01-23/20-21-38.459,7.443,7.444,3.6,73.4,26.57,26.58,72.027,7.921
24-01-23/20-21-42.073,7.441,7.443,3.6,63.9,26.56,26.57,71.921,12.660
24-01-23/20-21-44.666,7.438,7.440,42.9,13.4,26.56,26.57,33.609,8.136
24-01-23/20-21-47.565,7.438,7.441,15.2,4.0,26.55,26.56,60.519,8.334
24-01-23/20-21-50.211,7.439,7.442,12.5,6.6,26.56,26.57,17.062,10.791
24-01-23/20-21-54.003,7.440,7.442,28.8,7.7,26.56,26.57,17.829,11.908
24-01-23/20-21-56.374,7.440,7.442,28.8,7.7,26.56,26.57,21.820,12.782
24-01-23/20-21-59.591,7.441,7.442,5.1,8.5,26.56,26.57,23.590,12.996
24-01-23/20-22-02.994,7.441,7.443,1.4,6.1,26.57,26.58,4.066,42.277
24-01-23/20-22-06.067,7.441,7.444,26.6,34.6,26.57,26.58,23.635,16.293
24-01-23/20-22-08.682,7.441,7.444,28.5,35.4,26.57,26.58,25.404,16.293
24-01-23/20-22-11.918,7.441,7.443,1.9,12.5,26.57,26.58,25.404,16.491
24-01-23/20-22-15.098,7.440,7.442,3.6,5.1,26.56,26.57,46.100,7.739
24-01-23/20-22-17.507,7.439,7.440,3.6,16.9,26.56,26.57,29.038,8.691
24-01-23/20-22-20.414,7.439,7.440,3.6,13.4,26.56,26.57,29.038,8.691
24-01-23/20-22-23.765,7.438,7.440,8.4,12.3,26.56,26.57,29.038,8.691
24-01-23/20-22-25.469,7.438,7.440,8.4,12.3,26.57,26.58,21.882,22.111
24-01-23/20-22-29.502,7.438,7.440,10.4,12.3,26.57,26.58,14.403,34.069
24-01-23/20-22-32.694,7.438,7.440,10.4,12.3,26.57,26.58,1.313,37.165
24-01-23/20-22-35.869,7.437,7.440,5.1,34.0,26.56,26.57,51.802,10.865
24-01-23/20-22-38.780,7.436,7.439,25.6,39.0,26.56,26.57,51.802,10.865
24-01-23/20-22-41.588,7.437,7.440,41.9,13.9,26.56,26.57,57.448,10.087
24-01-23/20-22-44.682,7.438,7.441,169.4,65.2,26.57,26.58,1.117,12.807
24-01-23/20-22-47.493,7.439,7.441,25.2,65.2,26.57,26.58,1.117,10.090
24-01-23/20-22-50.850,7.439,7.440,25.7,12.5,26.57,26.58,3.989,16.417
24-01-23/20-22-53.905,7.436,7.437,1.5,3.5,26.56,26.57,28.421,28.930
24-01-23/20-22-56.145,7.434,7.436,20.1,20.1,26.55,26.56,29.722,22.099
24-01-23/20-22-59.880,7.435,7.437,5.1,1.3,26.55,26.56,30.378,8.524
24-01-23/20-23-02.648,7.434,7.436,20.1,12.5,26.55,26.56,52.432,7.758
24-01-23/20-23-06.048,7.434,7.436,20.1,12.5,26.56,26.57,3.262,56.280
24-01-23/20-23-08.755,7.435,7.437,32.7,15.8,26.56,26.57,4.548,43.874
24-01-23/20-23-11.676,7.435,7.437,27.6,15.8,26.56,26.57,4.548,40.110
24-01-23/20-23-14.393,7.435,7.437,27.6,15.8,26.56,26.57,2.083,19.839
24-01-23/20-23-17.869,7.435,7.437,27.6,15.8,26.56,26.57,2.083,20.719
24-01-23/20-23-20.825,7.435,7.436,27.6,4.2,26.55,26.56,66.502,12.935
24-01-23/20-23-24.035,7.435,7.436,27.6,4.2,26.55,26.56,66.502,12.935
24-01-23/20-23-26.900,7.430,7.432,13.6,5.5,26.55,26.56,43.792,13.815
24-01-23/20-23-29.586,7.432,7.434,4.4,64.9,26.55,26.56,26.730,13.776
24-01-23/20-23-33.015,7.429,7.430,0.8,3.5,26.55,26.56,26.730,14.161
24-01-23/20-23-36.011,7.429,7.430,0.8,3.5,26.55,26.56,26.730,14.091
24-01-23/20-23-38.605,7.427,7.428,3.0,23.6,26.54,26.55,53.388,26.953
24-01-23/20-23-41.798,7.426,7.428,2.5,3.5,26.53,26.54,24.751,31.970
24-01-23/20-23-44.702,7.427,7.429,22.1,10.3,26.53,26.54,24.751,31.970
24-01-23/20-23-47.582,7.426,7.429,22.6,30.4,26.53,26.54,21.680,32.850
24-01-23/20-23-50.677,7.427,7.429,21.3,10.3,26.53,26.54,22.209,15.010
24-01-23/20-23-53.485,7.427,7.429,20.4,10.3,26.53,26.54,36.154,2.213
24-01-23/20-23-56.860,7.427,7.429,1.2,10.3,26.53,26.54,36.154,22.768
24-01-23/20-23-59.737,7.427,7.429,1.2,43.8,26.53,26.54,30.502,22.768
24-01-23/20-24-02.848,7.428,7.431,22.7,24.3,26.53,26.54,27.431,15.010
24-01-23/20-24-05.526,7.427,7.430,21.3,44.2,26.53,26.54,21.779,22.617
24-01-23/20-24-09.026,7.427,7.430,21.3,44.2,26.53,26.54,21.779,22.617
24-01-23/20-24-10.679,7.427,7.430,21.3,44.2,26.53,26.54,21.779,14.415
24-01-23/20-24-15.082,7.425,7.428,58.2,12.5,26.52,26.53,56.729,47.325
24-01-23/20-24-17.694,7.426,7.427,6.7,21.8,26.51,26.52,25.701,24.120
24-01-23/20-24-20.719,7.427,7.428,5.0,24.1,26.51,26.52,25.701,18.463
24-01-23/20-24-23.930,7.427,7.428,5.0,24.1,26.51,26.52,29.456,18.463
24-01-23/20-24-26.616,7.427,7.429,8.6,23.9,26.52,26.53,11.527,75.167
24-01-23/20-24-29.453,7.427,7.428,9.2,27.3,26.51,26.52,89.733,1.162
24-01-23/20-24-32.534,7.426,7.428,5.2,43.9,26.52,26.53,1.904,111.736
24-01-23/20-24-36.054,7.429,7.430,5.0,27.2,26.52,26.53,4.184,70.797
24-01-23/20-24-38.109,7.427,7.430,8.1,47.3,26.52,26.53,9.839,34.176
24-01-23/20-24-41.389,7.431,7.433,1.4,23.6,26.53,26.54,10.237,23.489
24-01-23/20-24-44.779,7.431,7.434,6.5,50.3,26.53,26.54,10.039,22.593
24-01-23/20-24-47.390,7.432,7.434,1.8,6.6,26.53,26.54,11.735,22.593
24-01-23/20-24-50.000,7.432,7.434,6.9,1.5,26.53,26.54,11.735,22.593
24-01-23/20-24-53.652,7.433,7.434,5.1,1.5,26.53,26.54,12.112,22.593
24-01-23/20-24-56.663,7.432,7.434,21.9,1.5,26.53,26.54,12.112,22.593
24-01-23/20-24-59.870,7.432,7.434,5.1,1.5,26.53,26.54,3.079,28.245
24-01-23/20-25-02.766,7.433,7.434,1.2,1.5,26.53,26.54,4.775,31.069
24-01-23/20-25-05.456,7.431,7.433,24.1,12.5,26.52,26.53,25.697,29.167
24-01-23/20-25-08.434,7.434,7.435,5.0,7.6,26.54,26.55,8.352,11.732
24-01-23/20-25-11.280,7.432,7.434,2.4,12.5,26.54,26.55,0.619,18.640
24-01-23/20-25-15.043,7.431,7.432,2.6,25.0,26.54,26.55,0.377,32.415
24-01-23/20-25-17.853,7.431,7.434,1.3,101.1,26.53,26.54,27.200,0.198
24-01-23/20-25-20.142,7.431,7.434,1.3,81.0,26.53,26.54,30.954,0.198
24-01-23/20-25-23.527,7.432,7.434,5.0,81.0,26.53,26.54,31.708,0.198
24-01-23/20-25-26.505,7.431,7.433,2.9,12.5,26.53,26.54,9.606,30.734
24-01-23/20-25-29.547,7.431,7.433,9.6,0.8,26.53,26.54,9.606,10.179
24-01-23/20-25-32.632,7.433,7.435,14.2,27.0,26.54,26.55,38.396,0.193
24-01-23/20-25-33.634,7.433,7.435,2.6,27.0,26.55,26.56,16.624,80.912
24-01-23/20-25-38.064,7.433,7.435,2.6,27.0,26.54,26.55,5.232,55.722
24-01-23/20-25-41.688,7.433,7.435,9.3,0.8,26.54,26.55,12.169,7.532
24-01-23/20-25-44.817,7.434,7.435,2.6,0.8,26.55,26.56,1.212,80.912
24-01-23/20-25-47.490,7.437,7.440,12.2,12.5,26.55,26.56,12.342,2.646
24-01-23/20-25-50.026,7.439,7.441,9.9,12.1,26.55,26.56,33.452,0.998
24-01-23/20-25-53.649,7.443,7.444,19.3,0.8,26.56,26.57,45.462,7.190
24-01-23/20-25-56.574,7.443,7.445,20.9,1.3,26.56,26.57,44.418,7.190
24-01-23/20-25-59.741,7.444,7.446,3.4,42.2,26.56,26.57,44.418,7.190
24-01-23/20-26-03.064,7.439,7.441,19.3,7.4,26.56,26.57,44.418,7.190
24-01-23/20-26-05.943,7.438,7.441,27.1,6.0,26.56,26.57,15.599,22.834
24-01-23/20-26-08.718,7.438,7.442,2.0,14.5,26.56,26.57,15.599,22.834
24-01-23/20-26-11.745,7.440,7.444,5.1,61.1,26.56,26.57,16.899,15.644
24-01-23/20-26-14.635,7.439,7.443,1.6,6.6,26.55,26.56,23.500,43.265
24-01-23/20-26-17.976,7.437,7.439,2.8,20.1,26.54,26.55,49.775,21.903
24-01-23/20-26-20.783,7.438,7.440,1.2,26.9,26.54,26.55,49.775,16.253
24-01-23/20-26-23.869,7.438,7.439,49.1,21.4,26.54,26.55,51.123,16.253
24-01-23/20-26-26.830,7.441,7.442,47.9,27.1,26.54,26.55,51.123,16.253
24-01-23/20-26-30.013,7.441,7.442,68.0,16.1,26.55,26.56,20.988,2.569
24-01-23/20-26-32.377,7.441,7.442,68.0,16.1,26.56,26.57,1.313,38.224
24-01-23/20-26-35.541,7.437,7.439,14.4,11.1,26.55,26.56,7.536,15.141
24-01-23/20-26-38.830,7.437,7.439,14.4,11.1,26.55,26.56,7.536,15.141
24-01-23/20-26-42.046,7.438,7.440,11.2,39.6,26.55,26.56,7.758,55.296
24-01-23/20-26-45.047,7.436,7.439,7.9,5.1,26.54,26.55,83.113,2.721
24-01-23/20-26-47.736,7.435,7.437,5.6,5.1,26.54,26.55,5.650,2.919
24-01-23/20-26-50.561,7.437,7.439,12.5,21.4,26.55,26.56,13.816,17.062
24-01-23/20-26-53.940,7.438,7.439,5.1,1.3,26.55,26.56,14.289,17.318
24-01-23/20-26-56.670,7.439,7.440,25.2,6.0,26.55,26.56,19.937,2.600
24-01-23/20-26-58.472,7.439,7.440,25.2,6.0,26.55,26.56,19.937,3.175
24-01-23/20-27-02.824,7.438,7.439,21.2,3.5,26.55,26.56,19.937,3.552
24-01-23/20-27-05.665,7.437,7.438,28.9,144.0,26.55,26.56,19.937,3.230
24-01-23/20-27-08.797,7.435,7.436,4.3,49.2,26.55,26.56,4.448,3.230
24-01-23/20-27-11.775,7.432,7.434,13.5,25.2,26.54,26.55,6.373,39.396
24-01-23/20-27-14.965,7.432,7.433,1.0,5.1,26.54,26.55,6.571,39.396
24-01-23/20-27-17.587,7.431,7.432,15.6,48.2,26.54,26.55,28.385,39.396
24-01-23/20-27-20.556,7.433,7.435,20.1,1.3,26.54,26.55,34.035,10.261
24-01-23/20-27-23.688,7.432,7.435,6.2,6.4,26.54,26.55,34.035,11.381
24-01-23/20-27-27.097,7.435,7.437,68.9,3.0,26.55,26.56,37.514,0.377
24-01-23/20-27-29.857,7.437,7.438,2.9,5.1,26.55,26.56,18.567,15.518
24-01-23/20-27-32.662,7.437,7.438,2.9,5.1,26.55,26.56,8.717,15.518
24-01-23/20-27-35.600,7.435,7.437,5.1,1.6,26.55,26.56,7.758,86.326
24-01-23/20-27-38.611,7.435,7.438,6.2,1.3,26.54,26.55,45.840,30.241
24-01-23/20-27-42.123,7.433,7.436,22.1,25.2,26.53,26.54,80.268,19.979
24-01-23/20-27-44.362,7.432,7.434,1.1,5.2,26.53,26.54,79.891,19.979
24-01-23/20-27-46.642,7.431,7.434,22.4,6.9,26.53,26.54,79.891,19.979
24-01-23/20-27-49.743,7.432,7.434,65.2,0.1,26.54,26.55,11.730,60.392
24-01-23/20-27-53.643,7.432,7.434,34.9,8.0,26.54,26.55,15.927,60.392
24-01-23/20-27-55.948,7.432,7.434,21.5,8.0,26.54,26.55,15.927,60.392
