Date,zenBidPrice,zenAskPrice,zenBidQty,zenAskQty,dashBidPrice,dashAskPrice,dashBidQty,dashAskQty

70-01-01/03-00-00.000,emp,emp,emp,emp,emp,emp,emp,emp
24-01-22/16-10-52.763,8.101,8.103,13.8,7.3,28.22,28.23,10.272,85.724
24-01-22/16-10-56.481,8.103,8.104,5.4,4.0,28.22,28.23,17.433,4.259
24-01-22/16-10-59.720,8.103,8.105,23.9,3.0,28.22,28.23,22.355,5.087
24-01-22/16-11-01.700,8.103,8.105,23.9,3.0,28.22,28.23,17.000,10.889
24-01-22/16-11-05.422,8.108,8.110,13.5,449.1,28.24,28.25,30.262,2.658
24-01-22/16-11-08.584,8.104,8.106,18.5,6.3,28.24,28.25,24.269,6.110
24-01-22/16-11-11.698,8.104,8.108,32.4,1.8,28.24,28.25,13.954,9.642
24-01-22/16-11-14.854,8.104,8.108,32.4,17.5,28.24,28.25,13.954,12.665
24-01-22/16-11-17.509,8.104,8.108,24.8,25.1,28.24,28.25,24.646,10.474
24-01-22/16-11-20.865,8.109,8.111,25.4,29.0,28.25,28.26,26.727,1.697
24-01-22/16-11-23.547,8.110,8.111,51.1,29.0,28.25,28.26,20.107,46.146
24-01-22/16-11-26.754,8.112,8.113,28.3,4.6,28.25,28.26,21.699,7.083
24-01-22/16-11-29.205,8.113,8.114,31.4,4.8,28.25,28.26,38.709,7.019
24-01-22/16-11-31.931,8.113,8.114,22.9,4.8,28.26,28.27,28.493,25.711
24-01-22/16-11-35.508,8.113,8.115,22.9,8.2,28.26,28.27,75.384,5.908
24-01-22/16-11-38.596,8.114,8.115,55.8,6.2,28.26,28.27,68.577,3.788
24-01-22/16-11-41.759,8.115,8.116,161.1,4.7,28.26,28.27,71.825,5.266
24-01-22/16-11-44.047,8.117,8.118,28.6,16.4,28.27,28.28,15.945,27.884
24-01-22/16-11-47.527,8.121,8.123,18.4,3.4,28.28,28.29,55.414,8.202
24-01-22/16-11-50.511,8.119,8.122,1.3,25.8,28.27,28.28,8.707,38.717
24-01-22/16-11-53.512,8.117,8.120,1.6,18.6,28.26,28.27,66.788,7.839
24-01-22/16-11-56.711,8.118,8.120,1.0,18.6,28.28,28.29,8.242,30.661
24-01-22/16-11-59.710,8.118,8.120,10.0,4.5,28.28,28.29,40.982,4.639
24-01-22/16-12-02.425,8.118,8.120,19.1,4.5,28.29,28.30,48.740,88.271
24-01-22/16-12-05.691,8.118,8.121,10.0,9.3,28.28,28.29,44.501,4.359
24-01-22/16-12-08.459,8.118,8.120,1.4,4.8,28.28,28.29,44.501,4.359
24-01-22/16-12-11.542,8.116,8.119,7.1,10.0,28.28,28.29,45.558,23.016
24-01-22/16-12-14.388,8.115,8.116,75.3,7.5,28.28,28.29,40.651,5.518
24-01-22/16-12-17.696,8.109,8.112,1.2,36.0,28.27,28.28,12.954,11.443
24-01-22/16-12-20.491,8.106,8.108,11.5,36.1,28.27,28.28,4.965,11.978
24-01-22/16-12-23.118,8.105,8.107,18.0,36.1,28.26,28.27,27.441,5.653
24-01-22/16-12-26.785,8.103,8.106,95.4,44.3,28.27,28.28,3.978,13.162
24-01-22/16-12-29.582,8.105,8.109,36.7,30.3,28.27,28.28,8.349,12.456
24-01-22/16-12-32.925,8.106,8.109,13.5,1.0,28.28,28.29,7.268,29.914
24-01-22/16-12-35.396,8.106,8.109,22.6,8.9,28.28,28.29,7.297,38.814
24-01-22/16-12-38.367,8.106,8.109,22.6,10.3,28.27,28.28,39.447,0.927
24-01-22/16-12-41.481,8.106,8.109,22.6,9.0,28.28,28.29,40.285,34.558
24-01-22/16-12-44.512,8.107,8.109,37.1,10.3,28.27,28.28,21.537,3.595
24-01-22/16-12-46.743,8.107,8.109,37.1,9.0,28.27,28.28,22.278,7.757
24-01-22/16-12-49.594,8.107,8.109,37.1,9.0,28.28,28.29,23.235,10.137
24-01-22/16-12-53.705,8.112,8.115,15.6,10.0,28.28,28.29,34.984,5.303
24-01-22/16-12-56.617,8.113,8.114,3.6,10.0,28.28,28.29,16.814,8.153
24-01-22/16-12-59.593,8.111,8.112,9.8,11.1,28.28,28.29,17.903,56.868
24-01-22/16-13-02.482,8.108,8.111,12.5,20.7,28.26,28.27,64.591,13.858
24-01-22/16-13-05.560,8.108,8.112,1.8,15.2,28.26,28.27,37.419,16.916
24-01-22/16-13-08.879,8.105,8.108,1.6,4.5,28.25,28.26,4.924,18.324
24-01-22/16-13-11.515,8.102,8.105,3.6,1.2,28.25,28.26,1.072,19.567
24-01-22/16-13-14.469,8.102,8.106,13.6,16.3,28.24,28.25,16.233,31.976
24-01-22/16-13-17.305,8.100,8.101,1.6,18.5,28.24,28.25,13.377,31.976
24-01-22/16-13-20.590,8.101,8.104,4.4,11.1,28.25,28.26,34.622,6.905
24-01-22/16-13-23.328,8.102,8.105,1.3,16.2,28.25,28.26,30.133,7.862
24-01-22/16-13-26.649,8.099,8.101,12.2,2.0,28.24,28.25,21.793,14.916
24-01-22/16-13-29.817,8.099,8.101,12.2,4.8,28.24,28.25,31.845,0.916
24-01-22/16-13-32.450,8.100,8.101,1.0,4.8,28.24,28.25,36.396,7.181
24-01-22/16-13-35.587,8.097,8.099,20.6,18.5,28.24,28.25,10.551,9.799
24-01-22/16-13-38.366,8.097,8.099,20.6,21.7,28.23,28.24,102.346,6.265
24-01-22/16-13-41.736,8.101,8.104,1.9,4.5,28.25,28.26,19.407,23.432
24-01-22/16-13-44.753,8.101,8.103,1.9,2.1,28.25,28.26,19.407,23.432
24-01-22/16-13-47.618,8.101,8.104,1.9,22.6,28.25,28.26,18.253,24.740
24-01-22/16-13-50.768,8.098,8.100,19.6,5.3,28.25,28.26,1.425,39.407
24-01-22/16-13-53.594,8.098,8.100,1.1,5.3,28.24,28.25,3.364,38.554
24-01-22/16-13-55.248,8.097,8.098,19.3,13.2,28.23,28.24,115.483,7.964
24-01-22/16-13-59.865,8.095,8.096,1.4,10.2,28.23,28.24,117.699,1.372
24-01-22/16-14-02.931,8.092,8.093,11.3,4.8,28.26,28.27,1.824,107.187
24-01-22/16-14-05.591,8.093,8.095,10.3,1.2,28.24,28.25,20.389,8.270
24-01-22/16-14-08.734,8.092,8.093,13.2,12.6,28.23,28.24,52.485,11.205
24-01-22/16-14-11.688,8.094,8.096,12.8,2.5,28.24,28.25,21.827,3.658
24-01-22/16-14-14.412,8.094,8.097,12.8,5.4,28.24,28.25,20.727,7.533
24-01-22/16-14-17.693,8.094,8.097,19.7,5.4,28.24,28.25,13.228,4.783
24-01-22/16-14-20.876,8.095,8.098,2.9,4.0,28.24,28.25,12.138,6.555
24-01-22/16-14-23.466,8.095,8.098,3.9,3.9,28.24,28.25,12.138,6.555
24-01-22/16-14-26.812,8.096,8.097,1.8,3.0,28.24,28.25,3.978,16.948
24-01-22/16-14-29.755,8.101,8.104,4.9,26.0,28.24,28.25,3.978,19.304
24-01-22/16-14-32.485,8.100,8.103,5.0,21.7,28.23,28.24,48.639,17.756
24-01-22/16-14-35.650,8.101,8.103,0.7,19.4,28.23,28.24,54.195,13.505
24-01-22/16-14-37.274,8.101,8.103,4.5,19.4,28.23,28.24,57.469,13.505
24-01-22/16-14-40.373,8.101,8.103,4.5,28.7,28.24,28.25,33.833,3.408
24-01-22/16-14-43.751,8.101,8.103,4.5,31.6,28.24,28.25,33.833,7.320
24-01-22/16-14-45.865,8.101,8.103,4.5,31.6,28.24,28.25,22.678,8.953
24-01-22/16-14-50.815,8.101,8.103,3.8,30.9,28.24,28.25,17.368,16.302
24-01-22/16-14-53.795,8.102,8.103,5.6,30.9,28.24,28.25,23.434,16.302
24-01-22/16-14-56.912,8.100,8.103,12.5,35.2,28.24,28.25,23.434,12.785
24-01-22/16-14-59.751,8.099,8.103,31.4,14.1,28.24,28.25,23.620,12.785
24-01-22/16-15-02.209,8.102,8.104,4.4,24.1,28.25,28.26,39.329,42.633
24-01-22/16-15-05.871,8.102,8.104,3.2,33.7,28.25,28.26,11.299,32.845
24-01-22/16-15-08.706,8.101,8.103,20.7,23.2,28.24,28.25,34.381,6.713
24-01-22/16-15-11.553,8.093,8.095,8.0,22.8,28.23,28.24,5.995,19.353
24-01-22/16-15-14.672,8.091,8.093,8.0,16.8,28.23,28.24,4.937,45.042
24-01-22/16-15-17.375,8.090,8.091,4.2,18.5,28.21,28.22,65.708,12.804
24-01-22/16-15-20.580,8.088,8.089,5.2,19.7,28.21,28.22,15.337,13.005
24-01-22/16-15-23.697,8.088,8.089,5.2,1.2,28.22,28.23,29.766,0.186
24-01-22/16-15-26.310,8.088,8.090,14.3,9.8,28.22,28.23,36.938,0.186
24-01-22/16-15-29.708,8.091,8.092,7.9,4.3,28.23,28.24,9.147,1.096
24-01-22/16-15-32.782,8.091,8.093,7.9,18.5,28.23,28.24,5.995,5.547
24-01-22/16-15-33.299,8.091,8.093,7.9,22.8,28.23,28.24,12.574,15.674
24-01-22/16-15-38.845,8.089,8.092,28.5,13.0,28.22,28.23,12.703,0.511
24-01-22/16-15-41.736,8.092,8.095,37.6,15.4,28.24,28.25,22.637,2.946
24-01-22/16-15-44.695,8.092,8.095,10.0,23.9,28.24,28.25,25.111,1.632
24-01-22/16-15-47.536,8.091,8.094,78.5,11.1,28.24,28.25,17.781,6.816
24-01-22/16-15-49.753,8.091,8.093,23.7,11.1,28.24,28.25,17.124,14.769
24-01-22/16-15-53.796,8.091,8.092,42.2,11.1,28.24,28.25,24.552,8.224
24-01-22/16-15-56.546,8.092,8.095,1.2,6.7,28.24,28.25,23.513,10.140
24-01-22/16-15-59.554,8.093,8.095,18.5,11.6,28.24,28.25,29.422,10.140
24-01-22/16-16-01.707,8.092,8.095,4.3,11.6,28.24,28.25,29.068,9.786
24-01-22/16-16-05.644,8.090,8.094,1.4,50.2,28.23,28.24,0.500,51.458
24-01-22/16-16-08.589,8.093,8.095,28.5,14.0,28.24,28.25,42.289,7.309
24-01-22/16-16-11.697,8.096,8.097,18.7,38.7,28.24,28.25,101.484,6.247
24-01-22/16-16-14.670,8.096,8.097,18.7,38.8,28.26,28.27,42.468,51.918
24-01-22/16-16-17.895,8.093,8.096,5.4,27.0,28.25,28.26,4.323,9.564
24-01-22/16-16-20.801,8.094,8.097,58.7,38.8,28.26,28.28,27.453,4.162
24-01-22/16-16-23.845,8.096,8.097,11.1,0.8,28.26,28.27,1.062,17.890
24-01-22/16-16-26.133,8.096,8.097,7.9,0.8,28.26,28.27,4.754,34.109
24-01-22/16-16-29.764,8.097,8.098,2.9,59.5,28.26,28.27,4.754,2.800
24-01-22/16-16-31.682,8.096,8.098,7.9,74.3,28.26,28.27,4.754,22.395
24-01-22/16-16-35.812,8.096,8.098,14.7,55.8,28.26,28.27,4.754,16.653
24-01-22/16-16-38.526,8.099,8.102,39.2,20.1,28.27,28.28,16.183,1.608
24-01-22/16-16-39.706,8.099,8.102,39.2,20.1,28.27,28.28,16.183,2.707
24-01-22/16-16-44.523,8.103,8.104,60.3,19.8,28.28,28.29,40.330,2.094
24-01-22/16-16-47.862,8.100,8.102,12.5,19.5,28.27,28.28,103.092,10.122
24-01-22/16-16-50.862,8.099,8.101,13.3,24.5,28.26,28.27,75.207,1.029
24-01-22/16-16-52.801,8.099,8.101,5.0,24.5,28.26,28.27,75.939,4.689
24-01-22/16-16-55.863,8.097,8.100,29.7,19.8,28.26,28.27,13.529,4.689
24-01-22/16-16-59.213,8.097,8.100,29.7,19.8,28.26,28.27,13.529,4.689
24-01-22/16-17-02.755,8.097,8.100,32.9,49.7,28.26,28.27,14.383,4.689
24-01-22/16-17-04.950,8.096,8.099,43.4,25.9,28.24,28.25,114.813,5.686
24-01-22/16-17-07.313,8.096,8.099,61.9,7.4,28.24,28.25,79.282,7.924
24-01-22/16-17-07.313,8.096,8.099,61.9,7.4,28.24,28.25,40.037,7.924
24-01-22/16-17-14.803,8.096,8.099,23.8,20.9,28.24,28.25,4.866,15.448
24-01-22/16-17-17.498,8.095,8.097,45.8,39.9,28.22,28.23,82.446,2.813
24-01-22/16-17-17.498,8.095,8.097,45.8,39.9,28.22,28.23,55.564,4.518
24-01-22/16-17-23.448,8.092,8.095,20.9,20.4,28.22,28.23,31.768,4.518
24-01-22/16-17-26.915,8.093,8.095,21.3,27.8,28.22,28.23,21.131,6.485
24-01-22/16-17-29.493,8.093,8.095,21.3,27.8,28.22,28.23,29.429,8.397
24-01-22/16-17-32.729,8.097,8.100,37.3,2.8,28.24,28.25,14.147,1.061
24-01-22/16-17-35.609,8.100,8.102,32.2,10.0,28.26,28.27,1.336,12.182
24-01-22/16-17-38.428,8.098,8.101,19.5,3.6,28.25,28.26,2.165,4.235
24-01-22/16-17-41.499,8.097,8.100,8.1,12.3,28.25,28.26,2.043,4.625
24-01-22/16-17-44.176,8.098,8.100,17.0,12.1,28.26,28.27,38.903,18.090
24-01-22/16-17-47.919,8.098,8.100,7.0,12.9,28.27,28.28,5.773,7.072
24-01-22/16-17-50.755,8.098,8.100,10.3,1.8,28.27,28.28,5.773,3.536
24-01-22/16-17-52.486,8.099,8.100,9.2,1.8,28.27,28.28,0.981,18.795
24-01-22/16-17-56.543,8.098,8.099,5.9,18.5,28.26,28.27,5.705,1.026
24-01-22/16-17-59.370,8.098,8.099,5.9,18.5,28.26,28.27,15.357,12.795
24-01-22/16-18-00.659,8.098,8.099,9.1,18.5,28.26,28.27,15.357,3.537
24-01-22/16-18-05.447,8.097,8.099,6.3,11.9,28.26,28.27,45.843,0.682
24-01-22/16-18-08.589,8.097,8.099,17.6,0.8,28.26,28.27,55.339,1.792
24-01-22/16-18-11.586,8.098,8.100,6.7,11.1,28.27,28.28,42.103,2.184
24-01-22/16-18-14.871,8.098,8.101,8.1,13.7,28.27,28.28,37.719,2.184
24-01-22/16-18-17.149,8.098,8.101,8.1,18.0,28.27,28.28,38.660,2.184
24-01-22/16-18-20.862,8.098,8.099,8.1,11.1,28.27,28.28,44.091,2.184
24-01-22/16-18-23.769,8.098,8.101,8.1,13.1,28.27,28.28,44.091,2.184
24-01-22/16-18-26.935,8.097,8.099,4.5,19.6,28.27,28.28,16.577,9.670
24-01-22/16-18-29.678,8.092,8.095,3.7,20.1,28.26,28.27,3.928,0.760
24-01-22/16-18-32.772,8.094,8.096,5.2,27.7,28.27,28.28,19.465,1.649
24-01-22/16-18-35.531,8.096,8.099,11.3,4.3,28.27,28.28,23.001,1.649
24-01-22/16-18-38.508,8.098,8.101,20.2,11.0,28.29,28.30,19.630,44.238
24-01-22/16-18-41.910,8.100,8.102,1.9,11.1,28.28,28.29,59.468,3.749
24-01-22/16-18-44.433,8.100,8.101,11.1,2.4,28.27,28.28,73.320,5.555
24-01-22/16-18-47.390,8.098,8.101,2.2,20.9,28.28,28.29,9.164,0.702
24-01-22/16-18-50.002,8.098,8.101,6.6,20.9,28.28,28.29,0.540,9.151
24-01-22/16-18-53.353,8.098,8.101,6.6,2.6,28.29,28.30,35.129,14.041
24-01-22/16-18-56.698,8.098,8.101,10.1,2.6,28.29,28.30,21.728,9.041
24-01-22/16-18-59.747,8.096,8.100,18.9,8.6,28.29,28.30,21.728,10.676
24-01-22/16-19-02.339,8.098,8.101,14.3,2.4,28.29,28.30,21.725,9.250
24-01-22/16-19-05.914,8.100,8.102,4.5,10.7,28.30,28.31,40.649,47.393
24-01-22/16-19-08.698,8.100,8.102,5.4,10.7,28.30,28.31,40.649,42.770
24-01-22/16-19-11.512,8.100,8.102,5.4,10.7,28.30,28.31,11.778,43.745
24-01-22/16-19-14.645,8.104,8.105,3.2,10.0,28.30,28.31,17.077,42.985
24-01-22/16-19-17.894,8.106,8.107,1.8,10.0,28.32,28.33,16.048,33.901
24-01-22/16-19-20.101,8.104,8.107,10.0,20.0,28.31,28.32,8.115,0.566
24-01-22/16-19-23.638,8.106,8.107,11.1,20.0,28.31,28.32,2.396,13.716
24-01-22/16-19-26.516,8.104,8.106,9.5,19.8,28.30,28.31,35.533,1.061
24-01-22/16-19-28.723,8.104,8.106,9.5,1.3,28.30,28.31,35.732,2.888
24-01-22/16-19-32.608,8.105,8.108,12.4,19.1,28.31,28.32,20.114,39.511
24-01-22/16-19-35.883,8.105,8.108,1.3,1.4,28.31,28.32,5.297,40.310
24-01-22/16-19-38.565,8.105,8.107,1.3,24.0,28.30,28.31,17.246,7.636
24-01-22/16-19-41.063,8.105,8.107,2.8,42.5,28.30,28.31,2.974,61.321
24-01-22/16-19-44.835,8.105,8.107,2.8,24.0,28.30,28.31,15.783,23.731
24-01-22/16-19-46.730,8.105,8.107,3.5,24.0,28.30,28.31,0.977,54.952
24-01-22/16-19-50.946,8.102,8.104,25.4,10.3,28.30,28.31,0.967,72.552
24-01-22/16-19-53.760,8.103,8.106,10.0,12.2,28.30,28.31,29.340,8.551
24-01-22/16-19-56.510,8.103,8.106,11.1,1.1,28.30,28.31,17.841,9.198
24-01-22/16-19-59.393,8.104,8.106,10.0,1.1,28.31,28.32,9.922,54.080
24-01-22/16-20-01.731,8.105,8.107,15.1,9.8,28.31,28.32,12.728,71.931
24-01-22/16-20-05.808,8.103,8.106,10.0,20.2,28.29,28.30,62.266,7.862
24-01-22/16-20-08.466,8.103,8.106,11.1,1.7,28.29,28.30,62.266,7.862
24-01-22/16-20-11.938,8.102,8.104,68.8,10.0,28.29,28.30,5.116,10.770
24-01-22/16-20-14.748,8.102,8.104,2.2,10.0,28.29,28.30,13.778,41.537
24-01-22/16-20-14.748,8.102,8.104,2.2,10.0,28.29,28.30,18.570,49.710
24-01-22/16-20-18.110,8.101,8.102,2.9,7.8,28.29,28.30,4.545,32.648
24-01-22/16-20-18.110,8.101,8.102,2.9,7.8,28.29,28.30,4.545,32.648
24-01-22/16-20-25.896,8.101,8.104,6.4,13.5,28.30,28.31,32.106,18.699
24-01-22/16-20-29.658,8.105,8.108,1.7,8.0,28.31,28.32,5.346,52.314
24-01-22/16-20-32.168,8.106,8.107,1.6,0.2,28.31,28.32,5.708,52.314
24-01-22/16-20-35.601,8.106,8.110,7.4,108.7,28.30,28.31,83.976,1.608
24-01-22/16-20-38.543,8.106,8.109,5.6,6.3,28.32,28.33,13.503,99.644
24-01-22/16-20-41.067,8.108,8.111,13.5,617.5,28.32,28.33,0.706,83.356
24-01-22/16-20-44.511,8.109,8.111,33.3,616.4,28.32,28.33,1.538,82.698
24-01-22/16-20-45.971,8.109,8.111,33.3,616.4,28.31,28.32,23.972,20.592
24-01-22/16-20-50.092,8.109,8.111,37.3,616.4,28.31,28.32,6.910,26.901
24-01-22/16-20-52.948,8.109,8.111,37.3,616.4,28.31,28.32,6.910,26.901
24-01-22/16-20-55.656,8.107,8.111,14.8,636.1,28.30,28.31,98.000,14.158
24-01-22/16-20-59.534,8.107,8.111,17.9,617.7,28.31,28.32,17.392,38.666
24-01-22/16-21-02.813,8.107,8.108,8.7,3.8,28.32,28.33,9.622,12.550
24-01-22/16-21-05.792,8.109,8.111,14.3,618.6,28.32,28.33,15.270,7.255
24-01-22/16-21-08.671,8.109,8.111,17.4,618.6,28.32,28.33,11.281,18.603
24-01-22/16-21-10.703,8.109,8.111,19.0,285.3,28.33,28.34,43.704,2.070
24-01-22/16-21-14.668,8.115,8.119,4.6,26.3,28.34,28.35,25.313,7.927
24-01-22/16-21-17.318,8.127,8.128,11.1,53.6,28.34,28.35,36.228,1.959
24-01-22/16-21-20.054,8.124,8.126,10.3,34.3,28.34,28.35,34.008,3.417
24-01-22/16-21-23.440,8.126,8.128,57.0,40.9,28.35,28.36,60.410,68.871
24-01-22/16-21-26.484,8.127,8.128,29.8,40.9,28.35,28.36,13.263,79.958
24-01-22/16-21-29.725,8.127,8.128,11.2,40.9,28.35,28.36,17.532,49.502
24-01-22/16-21-32.524,8.125,8.128,12.8,0.2,28.34,28.35,15.802,6.680
24-01-22/16-21-35.394,8.125,8.128,41.3,44.9,28.34,28.35,18.002,6.895
24-01-22/16-21-38.106,8.127,8.128,11.1,1.3,28.34,28.35,14.476,40.801
24-01-22/16-21-41.485,8.127,8.128,11.1,1.3,28.34,28.35,10.782,45.671
24-01-22/16-21-44.290,8.126,8.128,11.1,3.3,28.34,28.35,11.136,45.724
24-01-22/16-21-47.503,8.126,8.128,30.8,3.3,28.34,28.35,11.136,48.578
24-01-22/16-21-48.010,8.126,8.128,21.5,3.3,28.34,28.35,11.136,48.986
24-01-22/16-21-52.376,8.126,8.128,24.3,3.3,28.34,28.35,12.114,44.293
24-01-22/16-21-55.906,8.127,8.129,11.1,4.2,28.34,28.35,15.641,42.955
24-01-22/16-21-59.858,8.126,8.129,24.4,4.2,28.34,28.35,15.994,43.226
24-01-22/16-22-02.591,8.133,8.134,11.1,5.7,28.35,28.36,5.626,29.727
24-01-22/16-22-05.366,8.132,8.134,37.2,5.7,28.35,28.36,23.198,36.542
24-01-22/16-22-07.810,8.132,8.134,52.5,5.7,28.35,28.36,26.724,38.282
24-01-22/16-22-11.609,8.132,8.134,54.9,5.7,28.35,28.36,33.721,33.804
24-01-22/16-22-14.677,8.136,8.138,14.3,16.1,28.36,28.37,26.759,25.232
24-01-22/16-22-17.211,8.137,8.139,33.2,41.4,28.36,28.37,9.170,28.109
24-01-22/16-22-20.723,8.137,8.139,33.2,41.4,28.36,28.37,9.170,29.232
24-01-22/16-22-23.814,8.137,8.138,41.3,2.7,28.36,28.37,5.558,29.638
24-01-22/16-22-26.526,8.140,8.141,2.0,18.4,28.36,28.37,15.356,29.712
24-01-22/16-22-29.750,8.142,8.144,9.3,1.5,28.36,28.37,2.769,29.235
24-01-22/16-22-32.570,8.134,8.135,2.4,11.1,28.34,28.35,76.345,7.771
24-01-22/16-22-35.701,8.132,8.135,30.7,42.3,28.32,28.33,43.584,16.180
24-01-22/16-22-38.923,8.128,8.131,1.7,1.6,28.32,28.33,8.235,13.472
24-01-22/16-22-41.478,8.128,8.131,20.1,12.7,28.32,28.33,13.351,13.472
24-01-22/16-22-44.425,8.127,8.128,1.1,11.1,28.32,28.33,5.313,14.420
24-01-22/16-22-47.542,8.126,8.129,3.9,12.2,28.31,28.32,124.263,6.158
24-01-22/16-22-50.785,8.128,8.130,20.7,59.1,28.31,28.32,125.146,6.403
24-01-22/16-22-53.114,8.127,8.128,23.8,37.6,28.31,28.32,52.933,5.788
24-01-22/16-22-56.601,8.126,8.128,3.9,37.6,28.31,28.32,52.933,5.097
24-01-22/16-22-59.531,8.126,8.127,3.9,1.2,28.31,28.32,38.315,41.223
24-01-22/16-23-02.545,8.127,8.130,28.1,14.7,28.33,28.34,7.933,32.480
24-01-22/16-23-05.410,8.127,8.130,13.9,12.3,28.32,28.33,27.945,19.082
24-01-22/16-23-08.698,8.123,8.124,4.3,11.1,28.31,28.32,60.570,17.062
24-01-22/16-23-11.855,8.122,8.123,9.2,10.4,28.31,28.32,1.443,24.819
24-01-22/16-23-14.757,8.121,8.124,150.9,25.9,28.30,28.31,2.505,20.860
24-01-22/16-23-17.677,8.115,8.117,10.0,29.5,28.30,28.31,5.243,19.232
24-01-22/16-23-20.635,8.114,8.116,22.3,13.5,28.30,28.31,5.243,19.232
24-01-22/16-23-23.479,8.112,8.113,22.5,18.4,28.29,28.30,55.807,26.402
24-01-22/16-23-26.635,8.111,8.112,12.4,17.6,28.28,28.29,10.656,27.907
24-01-22/16-23-29.525,8.108,8.110,1.4,52.7,28.28,28.29,12.797,33.032
24-01-22/16-23-32.466,8.107,8.109,20.9,11.1,28.29,28.30,9.254,30.605
24-01-22/16-23-35.979,8.110,8.113,1.7,21.3,28.28,28.29,14.326,0.558
24-01-22/16-23-38.805,8.110,8.112,12.2,0.4,28.28,28.29,14.141,0.706
24-01-22/16-23-41.704,8.110,8.112,8.1,16.7,28.28,28.29,16.067,0.352
24-01-22/16-23-44.325,8.108,8.110,14.1,1.2,28.28,28.29,2.280,9.817
24-01-22/16-23-47.584,8.107,8.109,11.8,4.1,28.28,28.29,29.915,26.921
24-01-22/16-23-50.729,8.107,8.109,9.6,4.1,28.28,28.29,4.924,29.401
24-01-22/16-23-53.759,8.107,8.109,9.6,23.8,28.28,28.29,6.587,8.838
24-01-22/16-23-56.697,8.107,8.109,5.5,19.7,28.28,28.29,5.602,9.854
24-01-22/16-23-59.992,8.107,8.109,9.6,3.0,28.28,28.29,6.584,3.535
24-01-22/16-24-02.917,8.106,8.109,3.7,25.8,28.28,28.29,4.718,17.824
24-01-22/16-24-05.797,8.106,8.109,3.7,30.7,28.28,28.29,4.317,16.659
24-01-22/16-24-08.155,8.108,8.111,1.6,4.2,28.29,28.30,23.262,5.301
24-01-22/16-24-11.871,8.107,8.111,12.8,21.8,28.29,28.30,2.507,12.366
24-01-22/16-24-14.383,8.107,8.110,1.7,19.9,28.28,28.29,6.595,6.308
24-01-22/16-24-17.907,8.108,8.110,12.3,3.4,28.28,28.29,93.873,0.354
24-01-22/16-24-20.725,8.109,8.111,1.8,1.2,28.29,28.30,1.706,34.972
24-01-22/16-24-23.363,8.108,8.111,1.2,19.6,28.28,28.29,92.979,38.142
24-01-22/16-24-26.973,8.109,8.111,6.7,23.3,28.28,28.29,38.107,26.167
24-01-22/16-24-29.549,8.110,8.112,11.0,16.2,28.29,28.30,16.938,42.868
24-01-22/16-24-31.968,8.113,8.115,6.9,50.6,28.29,28.30,2.585,14.166
24-01-22/16-24-31.968,8.113,8.115,6.9,50.6,28.29,28.30,2.585,14.166
24-01-22/16-24-37.066,8.113,8.115,6.9,50.6,28.29,28.30,2.585,14.166
24-01-22/16-24-41.017,8.110,8.113,1.4,1.8,28.28,28.29,106.926,3.531
24-01-22/16-24-44.819,8.110,8.113,1.4,1.8,28.28,28.29,7.505,25.410
24-01-22/16-24-47.482,8.110,8.113,1.4,20.2,28.28,28.29,7.505,5.534
24-01-22/16-24-50.202,8.110,8.112,1.4,0.2,28.28,28.29,7.505,5.534
24-01-22/16-24-53.401,8.111,8.112,10.0,0.2,28.28,28.29,9.268,1.770
24-01-22/16-24-56.545,8.110,8.112,3.9,0.2,28.27,28.28,57.910,1.770
24-01-22/16-24-59.902,8.110,8.112,3.9,0.2,28.27,28.28,57.062,10.283
24-01-22/16-25-02.183,8.110,8.112,7.1,0.2,28.27,28.28,57.062,10.155
24-01-22/16-25-05.694,8.106,8.109,1.5,20.9,28.27,28.28,40.000,15.460
24-01-22/16-25-08.715,8.106,8.109,16.0,4.0,28.27,28.28,40.000,15.460
24-01-22/16-25-11.981,8.102,8.105,46.3,35.6,28.26,28.27,148.684,44.265
24-01-22/16-25-14.613,8.098,8.100,9.0,6.8,28.25,28.26,28.348,14.326
24-01-22/16-25-17.545,8.096,8.099,13.8,10.0,28.25,28.26,1.975,17.500
24-01-22/16-25-20.383,8.096,8.098,4.8,1.2,28.25,28.26,4.128,17.500
24-01-22/16-25-23.429,8.096,8.099,3.1,1.5,28.25,28.26,3.184,21.663
24-01-22/16-25-26.944,8.095,8.098,21.4,41.6,28.23,28.24,5.022,26.021
24-01-22/16-25-29.756,8.095,8.098,21.4,36.8,28.23,28.24,5.022,17.877
24-01-22/16-25-32.513,8.097,8.099,2.7,1.5,28.23,28.24,6.648,11.513
24-01-22/16-25-35.777,8.094,8.097,16.0,1.1,28.23,28.24,4.641,51.245
24-01-22/16-25-38.934,8.096,8.099,15.2,2.5,28.23,28.24,11.857,2.644
24-01-22/16-25-41.656,8.096,8.098,58.7,0.7,28.24,28.25,10.190,29.639
24-01-22/16-25-44.511,8.099,8.102,44.2,1.1,28.25,28.26,10.032,7.085
24-01-22/16-25-47.657,8.096,8.099,2.7,12.8,28.24,28.25,10.525,1.050
24-01-22/16-25-50.725,8.097,8.100,15.2,23.4,28.25,28.26,0.335,33.262
24-01-22/16-25-53.476,8.097,8.100,32.3,1.1,28.25,28.26,10.368,27.954
24-01-22/16-25-56.839,8.103,8.106,13.7,10.0,28.26,28.27,0.689,28.965
